id,subject,chapter,group,case_stem,image,question,option_a,option_b,option_c,option_d,option_e,option_f,correct_answer,explanation
ngoai-01267,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Trên phim chụp niệu đạo ngược dòng, hình ảnh nào chứng tỏ bệnh nhân bị rách niệu đạo bán phần?","Thuốc cản quang thoát ra ngoài lòng niệu đạo, đồng thời KHÔNG có thuốc vào bàng quang","Thuốc cản quang thoát ra ngoài tổ chức xung quanh, nhưng VẪN có một phần thuốc vào được bàng quang",Hình ảnh cột thuốc cản quang bị cắt cụt hoàn toàn ở niệu đạo hành,Lòng niệu đạo nham nhở nhưng không có thuốc thoát ra ngoài,,,b,"Rách bán phần: niệu đạo chưa đứt rời nên thuốc vừa trào ra ngoài chỗ rách (thoát vị thuốc), vừa đi tiếp được lên bàng quang. Đây là dấu hiệu X-quang then chốt."
ngoai-01268,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Mục đích chính của siêu âm hệ tiết niệu trong cấp cứu chấn thương niệu đạo là gì?,Xác định chính xác vị trí đứt của niệu đạo,Đánh giá tình trạng xương chậu,"Xác định có cầu bàng quang không, lượng nước tiểu và hỗ trợ chọc dẫn lưu bàng quang",Đánh giá mức độ tổn thương của cơ thắt ngoài,,,c,"Siêu âm rất khó thấy niệu đạo, nhưng rất nhạy để đánh giá thể tích cầu bàng quang, máu tụ quanh bàng quang, và hướng dẫn vị trí chọc kim mở thông bàng quang trên xương mu an toàn."
ngoai-01269,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Một bệnh nhân nam bị vỡ xương chậu, lâm sàng có tam chứng đứt niệu đạo. Chụp X-quang niệu đạo ngược dòng thấy cột thuốc cản quang dừng lại ở vùng mạc đáy chậu và lan tỏa rộng ra xung quanh, bàng quang không hiện hình. Chẩn đoán hình ảnh này là:",Dập niệu đạo sau,Rách niệu đạo màng bán phần,Đứt niệu đạo sau hoàn toàn,Cổ bàng quang bị thắt chặt sinh lý,,,c,Thuốc cản quang thoát ra ngoài hoàn toàn (lan tỏa ở khoang chậu) và không có thuốc vào bàng quang chứng tỏ niệu đạo đã đứt rời hoàn toàn.
ngoai-01270,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Khi bệnh nhân đã được mở thông bàng quang ra da sau chấn thương niệu đạo sau hoàn toàn, xét nghiệm nào được dùng để đánh giá khoảng cách (chiều dài) đoạn niệu đạo bị hẹp trước khi mổ tạo hình?",Chụp niệu đạo ngược dòng kết hợp bơm thuốc xuôi dòng qua ống mở thông bàng quang,Siêu âm qua trực tràng,Chụp cắt lớp vi tính không tiêm thuốc,Niệu động học,,,a,"Kỹ thuật chụp kết hợp ngược dòng (qua miệng sáo) và xuôi dòng (qua sonde bàng quang, cho BN rặn tiểu) giúp hiện hình hai đầu niệu đạo bị đứt, từ đó đo được chính xác độ dài đoạn khuyết (khoảng cách giữa 2 đầu thuốc)."
ngoai-01271,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Chụp cắt lớp vi tính (CT scanner) có tiêm thuốc cản quang trong chấn thương niệu đạo sau chủ yếu có giá trị để:,Quan sát hình ảnh đứt niệu đạo rõ hơn chụp X-quang thường,"Phát hiện các tổn thương kết hợp như vỡ tạng đặc, tụ máu sau phúc mạc, chảy máu chậu hông",Đo niệu dòng đồ,Chẩn đoán xác định liệt dương,,,b,"CT không phải xét nghiệm tốt để khảo sát lòng niệu đạo. CT được chỉ định trong bệnh cảnh đa chấn thương (vỡ khung chậu) để tìm tổn thương gan, lách, thận, hoặc mạch máu vùng chậu cần can thiệp."
ngoai-01272,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Nhược điểm lớn nhất của phương pháp nội soi niệu đạo chẩn đoán trong giai đoạn cấp cứu đứt niệu đạo là gì?,Chi phí quá đắt đỏ,Không thể xác định được vị trí rách,"Bơm nước rửa có thể làm dịch và vi khuẩn lan rộng thêm vào các khoang tụ máu, gây nguy cơ nhiễm trùng nặng",Gây co thắt niệu đạo kéo dài,,,c,"Nội soi cấp cứu ít được khuyến cáo trừ khi tiến hành ""chỉnh thẳng niệu đạo nội soi"" tại phòng mổ, vì áp lực nước bơm vào làm thoát dịch ra tổ chức xung quanh vùng chấn thương làm tăng nguy cơ viêm tấy."
ngoai-01273,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Xét nghiệm hình ảnh nào cần được thực hiện thường quy ở TẤT CẢ bệnh nhân nghi ngờ đứt niệu đạo sau do tai nạn giao thông?,X-quang khung chậu thẳng,Chụp MRI tiểu khung,Chụp UIV (Niệu đồ tĩnh mạch),Chụp động mạch chậu DSA,,,a,90% đứt niệu đạo sau liên quan đến gãy vỡ xương chậu. Chụp X-quang khung chậu là bắt buộc trong cấp cứu để đánh giá tổn thương xương và tiên lượng mất máu.
ngoai-01274,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Một bệnh nhân nam có tụ máu cánh bướm tầng sinh môn, không đái được. Nếu không có điều kiện chụp X-quang niệu đạo ngược dòng, quyết định xử trí an toàn nhất là:",Đặt ống thông Foley chọc qua lớp máu tụ,Mở thông bàng quang trên xương mu dẫn lưu nước tiểu,Rạch tháo máu tụ tầng sinh môn ngay lập tức,Dùng thuốc lợi tiểu liều cao,,,b,"Khi lâm sàng rõ ràng rách/đứt niệu đạo trước (cầu BQ, bí tiểu, máu miệng sáo) mà không chụp hình được, mở thông bàng quang (Cystostomy) là biện pháp chuyển dòng an toàn, tránh làm tổn thương thêm niệu đạo."
ngoai-01275,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Xử trí cấp cứu cơ bản và phổ biến nhất cho bệnh nhân đứt niệu đạo trước hoàn toàn đến sớm (chưa có nhiễm trùng) là gì?,Khâu nối niệu đạo ngay lập tức qua đường tầng sinh môn,"Mở thông bàng quang ra da, để máu tụ tự tiêu, tạo hình niệu đạo thì 2",Cắt bỏ đoạn niệu đạo đứt và đưa 2 đầu ra da,Đặt ống sonde niệu đạo lưu 3 tháng,,,b,"Đứt niệu đạo trước hoàn toàn thường gây máu tụ lớn. Xử trí chuẩn là Mở thông BQ ra da, dùng kháng sinh. Can thiệp khâu nối ngay có tỷ lệ thất bại và hẹp lại rất cao. Tạo hình thì 2 thực hiện sau khi sẹo ổn định."
ngoai-01276,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Bệnh nhân được chẩn đoán dập niệu đạo trước qua thăm khám và chụp X-quang. Thái độ điều trị nào sau đây là phù hợp nhất?,Mở thông bàng quang ra da 1 tháng,"Kháng sinh, giảm đau, cầm máu nội khoa, có thể theo dõi hoặc đặt sonde niệu đạo nhỏ lưu vài ngày nếu tiểu khó",Mổ mở niệu đạo lấy máu cục,Nội soi xẻ rộng niệu đạo,,,b,"Dập niệu đạo chỉ cần điều trị nội khoa. Bệnh nhân thường tự tiểu được, nếu đau thắt bí tiểu có thể nhẹ nhàng đặt một ống thông nhỏ lưu 2-3 ngày."
ngoai-01277,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Lý do chính CHỐNG CHỈ ĐỊNH phẫu thuật mổ mở tạo hình khâu nối ngay lập tức trong cấp cứu đứt niệu đạo sau do vỡ xương chậu là:,Khoảng cách hai đầu niệu đạo quá xa không kéo lại được,Bệnh nhân thường suy thận cấp không chịu được cuộc mổ,"Nguy cơ chảy máu vùng chậu không cầm được, tỷ lệ liệt dương và tiểu không tự chủ rất cao",Thiếu da để tạo hình,,,c,"Vùng chậu đang vỡ nát ngập trong máu tụ. Phẫu tích vào vùng này phá vỡ cục máu đông gây chảy máu ồ ạt chết người, đồng thời làm hỏng thêm cơ thắt và thần kinh cương. Phải chờ 3-6 tháng tạo hình thì 2."
ngoai-01278,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Bệnh nhân vào viện muộn (ngày thứ 4 sau ngã xoạc chân), vùng tầng sinh môn sưng tấy đỏ, đau nhức nhiều, có mảng hoại tử đen, cầu bàng quang (+). Xử trí ngoại khoa bắt buộc lúc này là:",Mở thông bàng quang ra da đơn thuần,"Rạch rộng tầng sinh môn tháo mủ mủ/nước tiểu, cắt lọc hoại tử kết hợp mở thông bàng quang",Cắt cụt dương vật,Khâu nối niệu đạo ngay lập tức,,,b,"Đây là biến chứng viêm tấy vùng nhịu do nước tiểu thoát vị. Nguyên tắc xử trí ổ áp xe/phlegmon là rạch rộng để dẫn lưu mủ và nước tiểu tại chỗ, CỘNG THÊM mở thông BQ để chuyển dòng nước tiểu từ trên xuống."
ngoai-01279,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Phương pháp ""chỉnh thẳng niệu đạo qua nội soi"" (Endoscopic realignment) trong xử trí chấn thương niệu đạo sớm có mục đích chính là gì?",Khâu nối kín 2 đầu niệu đạo bằng chỉ nội soi,Cắt bỏ đoạn niệu đạo dập nát ngay lập tức,"Đưa một ống thông tiểu qua chỗ đứt vào bàng quang để hai đầu niệu đạo tự liền theo ống thông, giảm tỷ lệ tạo hình thì 2",Cầm máu ổ gãy xương chậu,,,c,"Kỹ thuật này dùng nội soi (thường có soi ngược dòng và xuôi dòng) để luồn dây dẫn (guidewire) qua khe đứt, từ đó đặt được sonde Foley. Nó giúp niệu đạo thẳng trục liền lại, có thể tránh được mổ tạo hình sau này hoặc làm cho thì 2 dễ dàng hơn."
ngoai-01280,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Thời điểm tối ưu để phẫu thuật tạo hình niệu đạo thì 2 đối với bệnh nhân đứt niệu đạo sau là:,1 - 2 tuần sau chấn thương,1 tháng sau chấn thương,3 - 6 tháng sau chấn thương,Phải đợi trên 1 năm,,,c,"Đợi 3 - 6 tháng là mốc thời gian kinh điển. Lúc này khối máu tụ đã tiêu hết, tổn thương xương chậu đã liền vững, và sẹo hẹp niệu đạo đã ổn định (không còn viêm nề tiến triển), tạo điều kiện cho khâu nối thành công."
ngoai-01281,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Trong xử trí đa chấn thương có vỡ xương chậu và đứt niệu đạo sau, ưu tiên điều trị số 1 khi bệnh nhân vào cấp cứu là gì?",Chụp niệu đạo ngược dòng ngay lập tức,Hồi sức chống sốc mất máu và cố định khung chậu,Mở thông bàng quang,Tạo hình niệu đạo,,,b,"Nguyên tắc cấp cứu chấn thương (ATLS): Sốc mất máu do vỡ khung chậu đe dọa tính mạng ngay lập tức, do đó hồi sức tuần hoàn và bất động chậu là số 1. Mở thông bàng quang thực hiện sau khi huyết động ổn định."
ngoai-01282,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Phẫu thuật tạo hình niệu đạo sau (thì 2) khâu nối tận - tận thường được tiếp cận qua đường mổ nào?,Đường trắng giữa dưới rốn,Đường vòng cung tầng sinh môn,Đường qua trực tràng,Đường bẹn chậu,,,b,"Đường mổ tầng sinh môn hình chữ U ngược hoặc đường thẳng tầng sinh môn là tiếp cận kinh điển nhất để vào niệu đạo hành - màng, thực hiện phẫu tích cắt bỏ sẹo và nối tận - tận."
ngoai-01283,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Mục tiêu quan trọng nhất của việc duy trì ống mở thông bàng quang trên mu trong giai đoạn chờ mổ tạo hình thì 2 là gì?,Dùng để bơm rửa kháng sinh hàng ngày,Làm teo nhỏ bàng quang,"Chuyển dòng toàn bộ nước tiểu ra ngoài, giữ cho vùng tổn thương niệu đạo khô ráo và tránh viêm tấy",Để bệnh nhân tự tập rặn tiểu qua ống,,,c,"Chuyển dòng (urinary diversion) là nguyên lý cốt lõi. Nếu nước tiểu đi qua chỗ rách sẽ gây viêm tấy, áp xe, làm xơ hóa diện rộng, phá hủy khả năng tạo hình sau này."
ngoai-01284,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Biến chứng lâu dài thường gặp nhất sau chấn thương niệu đạo là gì?,Rò bàng quang - ruột,Sỏi niệu quản,Hẹp niệu đạo,Suy thận mạn tính,,,c,"Hẹp niệu đạo là di chứng tất yếu của rách/đứt niệu đạo nếu không liền tốt, và cũng là biến chứng phổ biến nhất sau phẫu thuật tạo hình niệu đạo do tổ chức sẹo xơ co rút."
ngoai-01285,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Tại sao di chứng liệt dương thường gặp sau đứt niệu đạo sau cao hơn rất nhiều so với đứt niệu đạo trước?,Do ở niệu đạo sau có nhiều vi khuẩn kỵ khí hơn,Do niệu đạo trước có hai vật hang bù đắp,Bó mạch thần kinh cương chi phối chức năng cương đi sát ngay sau niệu đạo màng và dễ bị đứt trong vỡ khung chậu,Do tâm lý bệnh nhân vỡ xương chậu nặng nề hơn,,,c,Bó mạch thần kinh cương (cavernous nerves) xuất phát từ đám rối chậu đi sát ở vị trí 5 giờ và 7 giờ của niệu đạo màng. Chấn thương nghiền nát/xé rách tại đây trực tiếp phá hủy đường dẫn truyền thần kinh này.
ngoai-01286,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Sau khi phẫu thuật tạo hình hẹp niệu đạo thành công (rút sonde tự tiểu tốt), xét nghiệm cận lâm sàng không xâm lấn nào tốt nhất dùng để theo dõi định kỳ nguy cơ hẹp tái phát?",Chụp cắt lớp vi tính hệ tiết niệu,Soi niệu đạo hàng tháng,Đo niệu dòng đồ (Uroflowmetry),Siêu âm ổ bụng,,,c,"Đo niệu dòng đồ (Uroflowmetry) là test không xâm lấn. Bệnh nhân tiểu vào máy, máy vẽ biểu đồ lưu lượng. Nếu Qmax (lưu lượng tối đa) giảm dần, đó là dấu hiệu sớm của hẹp tái phát trước khi có bí tiểu lâm sàng."
ngoai-01287,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Yếu tố giải phẫu nào được đánh giá trên X-quang ngược dòng - xuôi dòng là yếu tố tiên lượng quan trọng nhất quyết định phương pháp tạo hình niệu đạo sau thì 2 (nối tận-tận đơn thuần hay phải áp dụng các bước nới lỏng)?,Hình dạng của bàng quang,Chiều dài đoạn niệu đạo bị khuyết (chiều dài đoạn hẹp),Kích thước của bóng sonde bàng quang,Mức độ trào ngược thuốc lên niệu quản,,,b,"Chiều dài đoạn khuyết (thường < 2-3 cm) cho phép phẫu tích cắt sẹo và khâu nối tận - tận đơn thuần. Nếu đoạn khuyết quá dài, PTV phải tiến hành các bước phức tạp (chẻ thể hang, cắt chêm xương mu...) để giảm sức căng mép nối."
ngoai-01288,ngoai,Chấn thương thận,Thận tiết niệu,,,"Trong thời bình, nguyên nhân phổ biến nhất gây chấn thương thận là gì?",Tai nạn giao thông gây chấn thương kín,Vết thương đâm thấu bụng,Vết thương do đạn bắn,Tai nạn do vật vỡ sắc nhọn đâm phải,,,a,Chấn thương thận kín (thường do tai nạn giao thông hoặc ngã cao) chiếm đa số các trường hợp (khoảng 90- 95%) trong thời bình. Vết thương thấu thận tỷ lệ thấp hơn và thường gặp trong thời chiến hoặc bạo lực.
ngoai-01289,ngoai,Chấn thương thận,Thận tiết niệu,,,Cơ chế chấn thương nào sau đây có nguy cơ cao nhất gây tổn thương đứt hoặc co thắt mạch máu ở rốn thận?,Cơ chế đè ép trực tiếp vào vùng mạng sườn,Cơ chế giảm tốc đột ngột,Cơ chế gián tiếp do gãy xương sườn đâm vào,Cơ chế đâm xuyên từ sau lưng,,,b,"Cơ chế giảm tốc đột ngột (như ngã từ trên cao hoặc va chạm ô tô tốc độ cao) làm thận di chuyển mạnh theo quán tính, gây kéo căng đột ngột cuống thận, dẫn đến đứt nội mạc động mạch hoặc đứt rời cuống thận."
